datetime,122_WIND_1,309_WIND_1,317_WIND_1,303_WIND_1
2007-09-21 00:00:00,8.07,7.67,2.31,1.17
2007-09-21 01:00:00,7.65,6.57,2.09,2.26
2007-09-21 02:00:00,7.57,9.23,5.03,5.32
2007-09-21 03:00:00,8.33,10.82,3.26,5.37
2007-09-21 04:00:00,8.120000000000001,8.76,6.3100000000000005,5.83
2007-09-21 05:00:00,8.03,8.76,7.76,2.34
2007-09-21 06:00:00,8.55,8.78,6.8,1.77
2007-09-21 07:00:00,9.18,8.18,5.3100000000000005,1.49
2007-09-21 08:00:00,10.27,5.0600000000000005,3.1,0.78
2007-09-21 09:00:00,9.98,0.85,2.37,2.58
2007-09-21 10:00:00,9.13,1.48,1.86,2.41
2007-09-21 11:00:00,8.53,1.52,0.87,2.51
2007-09-21 12:00:00,9.07,2.0,1.9,3.6
2007-09-21 13:00:00,6.66,1.6,5.0600000000000005,2.86
2007-09-21 14:00:00,4.39,1.31,5.74,2.76
2007-09-21 15:00:00,5.48,0.43,4.39,3.26
2007-09-21 16:00:00,4.01,0.99,7.48,2.88
2007-09-21 17:00:00,6.640000000000001,1.13,7.84,2.46
2007-09-21 18:00:00,5.69,1.23,10.68,3.0
2007-09-21 19:00:00,4.6000000000000005,0.91,11.12,9.62
2007-09-21 20:00:00,5.93,0.46,11.31,8.2
2007-09-21 21:00:00,7.34,10.89,12.94,8.07
2007-09-21 22:00:00,6.55,11.64,18.26,9.67
2007-09-21 23:00:00,7.0600000000000005,12.24,17.6,6.99
2007-09-22 00:00:00,7.68,9.84,16.9,11.28
2007-09-22 01:00:00,8.91,13.1,14.73,11.95
2007-09-22 02:00:00,9.27,10.51,12.61,11.05
2007-09-22 03:00:00,9.72,7.74,10.12,6.390000000000001
2007-09-22 04:00:00,9.93,8.53,7.61,9.83
2007-09-22 05:00:00,10.23,8.76,8.4,12.72
2007-09-22 06:00:00,11.41,7.62,7.27,10.96
2007-09-22 07:00:00,12.44,4.61,7.92,11.19
2007-09-22 08:00:00,11.65,3.97,8.790000000000001,10.68
2007-09-22 09:00:00,11.22,5.19,8.85,6.44
2007-09-22 10:00:00,10.2,3.41,7.03,1.97
2007-09-22 11:00:00,9.75,3.36,5.12,0.38
2007-09-22 12:00:00,10.13,0.74,6.3100000000000005,1.75
2007-09-22 13:00:00,10.59,0.67,6.57,3.67
2007-09-22 14:00:00,10.38,1.16,4.1,0.8
2007-09-22 15:00:00,11.49,2.4,5.55,0.65
2007-09-22 16:00:00,13.7,1.54,7.23,0.49
2007-09-22 17:00:00,15.05,4.28,7.99,1.96
2007-09-22 18:00:00,15.3,3.01,8.67,5.14
2007-09-22 19:00:00,15.15,8.49,8.72,5.87
2007-09-22 20:00:00,14.55,9.39,8.52,4.34
2007-09-22 21:00:00,14.55,9.88,10.7,6.37
2007-09-22 22:00:00,14.7,9.94,11.14,7.82
2007-09-22 23:00:00,14.47,14.57,12.1,9.94
2007-09-23 00:00:00,14.91,14.26,11.31,7.35
2007-09-23 01:00:00,14.68,12.43,12.32,10.03
2007-09-23 02:00:00,12.27,5.29,10.91,9.0
2007-09-23 03:00:00,13.82,4.11,11.14,10.55
2007-09-23 04:00:00,10.75,5.3500000000000005,12.92,12.65
2007-09-23 05:00:00,10.33,11.69,12.36,14.09
2007-09-23 06:00:00,11.88,10.71,13.89,14.49
2007-09-23 07:00:00,10.21,10.62,14.55,16.1
2007-09-23 08:00:00,8.89,10.99,14.27,17.3
2007-09-23 09:00:00,8.77,11.17,12.2,18.12
2007-09-23 10:00:00,9.03,11.02,10.59,17.490000000000002
2007-09-23 11:00:00,11.01,10.56,13.06,16.98
2007-09-23 12:00:00,9.82,10.44,14.96,17.02
2007-09-23 13:00:00,7.87,10.28,13.79,17.17
2007-09-23 14:00:00,7.83,10.39,13.64,16.53
2007-09-23 15:00:00,7.79,8.63,11.22,15.62
2007-09-23 16:00:00,7.22,7.390000000000001,9.13,14.68
2007-09-23 17:00:00,8.46,5.76,7.9,12.53
2007-09-23 18:00:00,9.55,5.8500000000000005,6.93,11.01
2007-09-23 19:00:00,9.25,6.28,6.3100000000000005,11.11
2007-09-23 20:00:00,9.32,6.84,5.41,11.65
2007-09-23 21:00:00,9.83,7.56,5.24,12.3
2007-09-23 22:00:00,9.57,8.13,5.13,13.72
2007-09-23 23:00:00,9.05,8.58,5.08,15.22
2007-09-24 00:00:00,8.68,8.99,5.0200000000000005,16.990000000000002
2007-09-24 01:00:00,8.5,8.620000000000001,4.93,19.99
2007-09-24 02:00:00,8.57,8.69,0.98,19.8
2007-09-24 03:00:00,8.11,8.41,4.86,19.17
2007-09-24 04:00:00,8.040000000000001,7.68,2.41,17.75
2007-09-24 05:00:00,7.58,8.77,8.23,15.74
2007-09-24 06:00:00,5.51,6.45,5.66,14.54
2007-09-24 07:00:00,3.02,5.39,2.53,13.71
2007-09-24 08:00:00,2.7,3.12,2.97,10.44
2007-09-24 09:00:00,4.8500000000000005,1.96,2.23,5.15
2007-09-24 10:00:00,5.69,1.24,0.46,3.67
2007-09-24 11:00:00,5.67,0.54,1.07,2.08
2007-09-24 12:00:00,5.66,1.68,4.34,3.49
2007-09-24 13:00:00,6.37,1.43,5.6000000000000005,2.63
2007-09-24 14:00:00,6.7700000000000005,0.79,3.78,3.09
2007-09-24 15:00:00,6.8,1.1,4.69,2.41
2007-09-24 16:00:00,7.43,1.69,10.28,2.88
2007-09-24 17:00:00,7.52,2.0,11.61,5.13
2007-09-24 18:00:00,7.77,3.93,9.06,5.6000000000000005
2007-09-24 19:00:00,7.74,5.61,6.15,5.9
2007-09-24 20:00:00,7.77,6.76,5.38,5.24
2007-09-24 21:00:00,7.46,6.3500000000000005,5.28,5.39
2007-09-24 22:00:00,7.62,5.94,5.0,5.84
2007-09-24 23:00:00,7.32,5.61,5.49,5.9
2007-09-25 00:00:00,6.88,5.49,5.84,5.87
2007-09-25 01:00:00,6.7700000000000005,6.01,6.32,6.05
2007-09-25 02:00:00,6.36,7.97,6.93,6.5600000000000005
2007-09-25 03:00:00,6.4,5.76,5.01,5.13
2007-09-25 04:00:00,6.36,5.55,4.01,6.65
2007-09-25 05:00:00,6.03,6.48,3.78,6.5200000000000005
2007-09-25 06:00:00,6.2,5.44,3.81,7.08
2007-09-25 07:00:00,6.41,3.39,4.2700000000000005,5.01
2007-09-25 08:00:00,6.96,3.35,3.87,5.87
2007-09-25 09:00:00,7.49,2.84,4.05,6.640000000000001
2007-09-25 10:00:00,7.52,2.5,4.54,4.91
2007-09-25 11:00:00,7.69,2.36,4.29,4.82
2007-09-25 12:00:00,7.76,2.38,4.5,4.74
2007-09-25 13:00:00,7.45,2.07,4.14,6.4
2007-09-25 14:00:00,6.83,2.15,3.72,6.3500000000000005
2007-09-25 15:00:00,6.15,1.95,3.98,5.46
2007-09-25 16:00:00,6.97,1.61,7.46,4.13
2007-09-25 17:00:00,6.71,2.1,7.3,3.2
2007-09-25 18:00:00,6.3500000000000005,2.56,6.5200000000000005,3.67
2007-09-25 19:00:00,5.76,3.61,5.26,2.33
2007-09-25 20:00:00,5.89,3.67,4.87,3.17
2007-09-25 21:00:00,6.05,4.2,4.46,3.38
2007-09-25 22:00:00,5.83,3.61,4.47,2.99
2007-09-25 23:00:00,5.97,3.48,4.14,2.83
2007-09-26 00:00:00,5.76,3.67,3.89,2.5500000000000003
2007-09-26 01:00:00,5.8100000000000005,4.2700000000000005,4.0,2.46
2007-09-26 02:00:00,5.45,4.39,3.01,2.58
2007-09-26 03:00:00,5.01,2.79,1.53,3.88
2007-09-26 04:00:00,5.53,2.98,1.97,3.37
2007-09-26 05:00:00,5.47,4.5600000000000005,2.25,2.21
2007-09-26 06:00:00,5.63,3.34,2.95,2.7
2007-09-26 07:00:00,6.01,3.49,3.01,2.89
2007-09-26 08:00:00,5.64,3.27,3.0700000000000003,1.81
2007-09-26 09:00:00,5.44,2.51,3.62,1.64
2007-09-26 10:00:00,5.03,1.84,4.12,2.64
2007-09-26 11:00:00,5.05,1.4,4.36,3.2
2007-09-26 12:00:00,5.3500000000000005,1.95,4.84,5.4
2007-09-26 13:00:00,5.45,2.07,5.32,3.89
2007-09-26 14:00:00,5.46,2.14,5.3100000000000005,6.41
2007-09-26 15:00:00,5.37,2.3000000000000003,4.54,7.58
2007-09-26 16:00:00,5.3100000000000005,1.84,3.14,5.19
2007-09-26 17:00:00,5.73,1.55,5.09,2.83
2007-09-26 18:00:00,5.74,2.26,5.13,2.28
2007-09-26 19:00:00,5.87,2.92,5.29,4.28
2007-09-26 20:00:00,5.48,3.2,5.13,5.0200000000000005
2007-09-26 21:00:00,5.51,2.88,5.1000000000000005,4.64
2007-09-26 22:00:00,5.11,3.69,4.9,3.92
2007-09-26 23:00:00,5.2700000000000005,3.91,4.78,3.27
2007-09-27 00:00:00,4.19,3.98,4.24,2.5500000000000003
2007-09-27 01:00:00,3.25,2.9,3.98,1.73
2007-09-27 02:00:00,2.46,4.18,3.49,1.42
2007-09-27 03:00:00,1.83,3.9,1.56,2.85
2007-09-27 04:00:00,1.58,4.68,1.31,2.63
2007-09-27 05:00:00,1.89,4.08,1.36,1.55
2007-09-27 06:00:00,2.12,0.66,0.84,1.0
2007-09-27 07:00:00,1.82,3.96,0.99,1.08
2007-09-27 08:00:00,1.68,3.2,0.74,1.47
2007-09-27 09:00:00,1.62,1.71,0.81,1.62
2007-09-27 10:00:00,1.55,1.1,1.15,1.98
2007-09-27 11:00:00,2.2,1.04,1.45,1.85
2007-09-27 12:00:00,2.43,1.11,1.87,1.06
2007-09-27 13:00:00,3.16,1.36,1.79,0.99
2007-09-27 14:00:00,3.52,1.58,1.6,0.47
2007-09-27 15:00:00,3.91,1.89,1.52,0.2
2007-09-27 16:00:00,3.81,2.14,1.15,0.46
2007-09-27 17:00:00,3.87,1.9,0.32,1.02
2007-09-27 18:00:00,3.85,2.02,1.35,1.23
2007-09-27 19:00:00,3.41,1.91,3.09,1.1
2007-09-27 20:00:00,2.94,0.27,3.86,2.51
2007-09-27 21:00:00,2.26,3.0,3.42,3.1
2007-09-27 22:00:00,5.2,8.19,3.8,3.98
2007-09-27 23:00:00,7.03,9.98,4.25,5.46
2007-09-28 00:00:00,7.88,9.65,4.97,8.040000000000001
2007-09-28 01:00:00,7.46,6.91,4.3500000000000005,9.36
2007-09-28 02:00:00,7.09,6.390000000000001,5.42,8.93
2007-09-28 03:00:00,6.97,5.45,8.13,9.33
2007-09-28 04:00:00,7.79,4.43,7.97,8.83
2007-09-28 05:00:00,7.83,5.63,8.17,8.370000000000001
2007-09-28 06:00:00,9.45,5.04,7.22,5.44
2007-09-28 07:00:00,8.82,4.82,6.5200000000000005,3.71
2007-09-28 08:00:00,8.92,5.72,5.36,2.74
2007-09-28 09:00:00,9.44,6.46,6.9,7.21
2007-09-28 10:00:00,9.96,6.6000000000000005,8.5,8.82
2007-09-28 11:00:00,10.32,4.88,9.05,9.63
2007-09-28 12:00:00,9.87,1.53,8.13,9.46
2007-09-28 13:00:00,9.81,4.59,7.28,8.02
2007-09-28 14:00:00,9.05,6.88,9.99,8.38
2007-09-28 15:00:00,8.71,6.82,9.86,9.43
2007-09-28 16:00:00,8.65,7.28,10.41,8.94
2007-09-28 17:00:00,9.47,12.1,11.6,7.9
2007-09-28 18:00:00,9.04,14.15,11.11,8.370000000000001
2007-09-28 19:00:00,9.13,14.69,10.19,8.74
2007-09-28 20:00:00,8.700000000000001,14.58,9.97,10.14
2007-09-28 21:00:00,10.07,13.89,10.64,12.5
2007-09-28 22:00:00,10.04,13.64,11.32,14.25
2007-09-28 23:00:00,10.01,13.32,12.59,16.66
2007-09-29 00:00:00,8.88,13.55,13.85,19.59
2007-09-29 01:00:00,9.42,12.66,15.46,21.94
2007-09-29 02:00:00,9.38,10.83,16.32,23.01
2007-09-29 03:00:00,9.55,11.19,14.59,22.54
2007-09-29 04:00:00,10.62,8.82,15.46,22.9
2007-09-29 05:00:00,11.42,8.43,17.19,22.46
2007-09-29 06:00:00,11.98,7.05,16.57,22.21
2007-09-29 07:00:00,12.16,8.41,17.17,22.87
2007-09-29 08:00:00,13.08,8.77,18.23,23.91
2007-09-29 09:00:00,13.67,6.61,18.07,25.74
2007-09-29 10:00:00,14.53,7.62,17.7,26.61
2007-09-29 11:00:00,13.85,7.34,15.7,26.52
2007-09-29 12:00:00,13.43,7.97,17.36,26.34
2007-09-29 13:00:00,12.23,11.87,14.61,24.88
2007-09-29 14:00:00,10.86,13.41,10.31,21.41
2007-09-29 15:00:00,8.97,9.67,3.97,18.81
2007-09-29 16:00:00,8.94,6.72,1.76,13.46
2007-09-29 17:00:00,7.18,2.71,5.98,8.39
2007-09-29 18:00:00,7.25,2.66,7.17,4.89
2007-09-29 19:00:00,6.2700000000000005,2.04,7.19,4.18
2007-09-29 20:00:00,5.17,1.78,6.34,3.91
2007-09-29 21:00:00,3.97,1.91,6.5,3.0
2007-09-29 22:00:00,2.1,2.47,5.97,2.85
2007-09-29 23:00:00,2.22,4.15,5.7,3.76
2007-09-30 00:00:00,5.64,4.12,6.09,2.77
2007-09-30 01:00:00,7.11,5.86,5.74,2.68
2007-09-30 02:00:00,7.640000000000001,8.01,7.27,5.15
2007-09-30 03:00:00,8.36,7.27,8.73,2.82
2007-09-30 04:00:00,9.2,6.09,7.17,2.73
2007-09-30 05:00:00,9.4,6.5200000000000005,4.41,5.54
2007-09-30 06:00:00,9.09,3.84,2.18,5.62
2007-09-30 07:00:00,9.2,3.3000000000000003,3.34,4.88
2007-09-30 08:00:00,8.03,2.22,4.53,4.71
2007-09-30 09:00:00,7.66,2.37,5.84,4.94
2007-09-30 10:00:00,7.57,2.68,5.76,4.93
2007-09-30 11:00:00,7.33,2.26,5.69,4.79
2007-09-30 12:00:00,7.34,2.5500000000000003,4.32,3.39
2007-09-30 13:00:00,7.6,2.35,5.58,3.03
2007-09-30 14:00:00,8.15,2.63,6.54,3.88
2007-09-30 15:00:00,7.04,2.97,5.61,4.05
2007-09-30 16:00:00,6.54,2.18,6.05,2.6
2007-09-30 17:00:00,6.1000000000000005,2.13,5.96,2.52
2007-09-30 18:00:00,5.33,1.84,4.32,2.15
2007-09-30 19:00:00,5.83,1.6,4.5600000000000005,1.85
2007-09-30 20:00:00,5.92,1.54,5.51,0.8
2007-09-30 21:00:00,4.45,1.36,5.95,2.29
2007-09-30 22:00:00,3.5500000000000003,1.43,5.55,2.56
2007-09-30 23:00:00,2.99,1.3,6.03,3.04
2007-10-01 00:00:00,2.68,1.26,5.49,4.15
2007-10-01 01:00:00,1.74,2.22,6.16,2.75
2007-10-01 02:00:00,0.88,5.97,7.0,5.43
2007-10-01 03:00:00,2.1,5.5600000000000005,8.47,7.390000000000001
2007-10-01 04:00:00,2.43,6.47,9.01,8.65
2007-10-01 05:00:00,2.05,6.21,9.25,7.13
2007-10-01 06:00:00,3.11,6.34,7.24,11.15
2007-10-01 07:00:00,5.19,5.99,6.83,11.31
2007-10-01 08:00:00,5.19,6.3,7.11,11.96
2007-10-01 09:00:00,6.1000000000000005,5.9,5.76,12.85
2007-10-01 10:00:00,7.27,6.69,5.46,12.3
2007-10-01 11:00:00,8.07,6.28,4.8500000000000005,12.08
2007-10-01 12:00:00,8.11,1.41,3.73,9.26
2007-10-01 13:00:00,8.18,0.58,4.92,6.15
2007-10-01 14:00:00,8.52,0.77,4.88,5.18
2007-10-01 15:00:00,8.24,1.68,5.66,6.19
2007-10-01 16:00:00,8.21,2.05,7.66,2.07
2007-10-01 17:00:00,8.46,1.24,8.47,2.65
2007-10-01 18:00:00,9.88,3.11,6.92,3.67
2007-10-01 19:00:00,10.55,7.83,7.24,8.28
2007-10-01 20:00:00,10.65,9.13,8.26,10.78
2007-10-01 21:00:00,10.29,9.15,9.71,12.64
2007-10-01 22:00:00,9.6,8.94,10.51,12.91
2007-10-01 23:00:00,9.82,7.8,10.65,14.15
2007-10-02 00:00:00,9.96,7.19,11.48,16.03
2007-10-02 01:00:00,9.16,7.7,10.4,18.28
2007-10-02 02:00:00,6.97,4.5600000000000005,12.8,18.96
2007-10-02 03:00:00,6.23,4.72,11.01,18.54
2007-10-02 04:00:00,7.37,4.74,13.77,16.8
2007-10-02 05:00:00,7.27,3.22,11.66,12.65
2007-10-02 06:00:00,7.73,1.7,9.24,8.18
2007-10-02 07:00:00,5.41,1.04,3.63,3.59
2007-10-02 08:00:00,4.28,3.28,3.5,5.08
2007-10-02 09:00:00,6.01,3.02,1.79,5.13
2007-10-02 10:00:00,6.0600000000000005,2.14,6.92,6.47
2007-10-02 11:00:00,5.4,2.92,5.18,7.890000000000001
2007-10-02 12:00:00,4.3100000000000005,1.59,4.39,6.82
2007-10-02 13:00:00,2.93,1.16,3.8,7.24
2007-10-02 14:00:00,1.11,0.25,3.31,8.25
2007-10-02 15:00:00,1.27,1.7,4.29,7.5
2007-10-02 16:00:00,1.25,1.75,7.57,5.79
2007-10-02 17:00:00,2.35,1.86,8.76,3.27
2007-10-02 18:00:00,2.33,2.09,7.69,2.53
2007-10-02 19:00:00,3.78,2.65,6.140000000000001,2.4
2007-10-02 20:00:00,2.87,2.41,5.3500000000000005,2.56
2007-10-02 21:00:00,3.36,1.94,4.09,2.85
2007-10-02 22:00:00,2.58,2.81,3.09,2.83
2007-10-02 23:00:00,2.5500000000000003,2.71,2.79,2.59
2007-10-03 00:00:00,1.48,2.41,2.43,1.83
2007-10-03 01:00:00,2.6,1.24,2.51,1.02
2007-10-03 02:00:00,2.22,1.27,2.73,0.72
2007-10-03 03:00:00,2.21,0.51,1.2,1.5
2007-10-03 04:00:00,2.67,0.28,0.42,0.87
2007-10-03 05:00:00,2.84,1.48,0.2,1.07
2007-10-03 06:00:00,3.33,3.63,0.21,1.7
2007-10-03 07:00:00,3.98,2.63,1.27,4.46
2007-10-03 08:00:00,4.32,1.43,1.79,4.8100000000000005
2007-10-03 09:00:00,4.01,1.07,2.27,4.6000000000000005
2007-10-03 10:00:00,3.98,0.5700000000000001,2.69,2.73
2007-10-03 11:00:00,4.05,0.31,3.0500000000000003,2.34
2007-10-03 12:00:00,4.12,1.11,3.47,4.42
2007-10-03 13:00:00,3.85,1.32,3.5700000000000003,5.55
2007-10-03 14:00:00,4.04,1.31,3.56,6.18
2007-10-03 15:00:00,3.92,0.5700000000000001,3.43,3.87
2007-10-03 16:00:00,4.22,0.56,3.71,2.01
2007-10-03 17:00:00,4.67,0.55,5.49,2.27
2007-10-03 18:00:00,5.22,6.21,7.09,2.64
2007-10-03 19:00:00,6.25,7.66,8.88,10.48
2007-10-03 20:00:00,6.62,8.71,10.51,12.27
2007-10-03 21:00:00,7.94,9.13,11.17,13.45
2007-10-03 22:00:00,8.88,9.24,11.37,15.52
2007-10-03 23:00:00,9.15,9.7,12.11,17.95
2007-10-04 00:00:00,9.09,10.25,13.07,19.61
2007-10-04 01:00:00,8.67,11.43,13.02,20.51
2007-10-04 02:00:00,8.35,10.62,15.45,21.61
2007-10-04 03:00:00,8.3,4.82,17.21,22.03
2007-10-04 04:00:00,8.43,5.41,16.990000000000002,22.26
2007-10-04 05:00:00,8.84,7.36,15.47,22.09
2007-10-04 06:00:00,8.870000000000001,7.26,15.44,22.01
2007-10-04 07:00:00,8.620000000000001,7.19,16.16,22.58
2007-10-04 08:00:00,8.97,6.48,16.25,22.8
2007-10-04 09:00:00,9.36,6.55,15.52,22.45
2007-10-04 10:00:00,9.63,5.99,14.64,22.33
2007-10-04 11:00:00,9.71,5.2,14.7,22.62
2007-10-04 12:00:00,9.94,4.25,15.09,22.17
2007-10-04 13:00:00,10.42,3.43,14.41,21.61
2007-10-04 14:00:00,10.33,4.34,14.38,19.85
2007-10-04 15:00:00,10.21,4.24,14.49,14.3
2007-10-04 16:00:00,10.74,14.31,15.0,4.28
2007-10-04 17:00:00,11.71,13.82,15.15,7.45
2007-10-04 18:00:00,12.25,12.99,17.330000000000002,14.22
2007-10-04 19:00:00,11.78,12.81,14.48,15.04
2007-10-04 20:00:00,11.87,13.99,15.91,13.94
2007-10-04 21:00:00,11.99,14.31,18.52,15.73
2007-10-04 22:00:00,12.03,16.080000000000002,14.99,17.55
2007-10-04 23:00:00,11.57,15.47,13.0,18.59
2007-10-05 00:00:00,11.45,14.94,14.01,19.89
2007-10-05 01:00:00,10.69,14.5,15.34,21.48
2007-10-05 02:00:00,10.58,14.05,14.22,21.03
2007-10-05 03:00:00,11.5,14.03,15.82,21.15
2007-10-05 04:00:00,12.15,13.96,15.21,21.41
2007-10-05 05:00:00,12.06,12.36,17.1,21.85
2007-10-05 06:00:00,11.79,10.71,15.64,20.46
2007-10-05 07:00:00,12.3,9.56,15.88,21.11
2007-10-05 08:00:00,12.07,7.73,14.77,22.08
2007-10-05 09:00:00,12.7,13.04,13.59,21.95
2007-10-05 10:00:00,13.96,12.56,15.08,20.97
2007-10-05 11:00:00,13.34,12.75,15.12,20.17
2007-10-05 12:00:00,12.83,12.87,13.61,20.65
2007-10-05 13:00:00,14.65,13.71,10.93,19.98
2007-10-05 14:00:00,15.34,13.17,11.4,21.04
2007-10-05 15:00:00,16.27,12.18,10.5,21.85
2007-10-05 16:00:00,19.12,11.01,10.34,22.05
2007-10-05 17:00:00,16.97,10.32,13.09,22.07
2007-10-05 18:00:00,18.54,8.39,12.96,22.73
2007-10-05 19:00:00,18.88,9.47,12.1,22.86
2007-10-05 20:00:00,18.1,10.62,13.72,23.41
2007-10-05 21:00:00,17.67,11.83,14.43,21.05
2007-10-05 22:00:00,17.41,11.06,14.65,21.37
2007-10-05 23:00:00,16.580000000000002,12.61,15.63,22.24
2007-10-06 00:00:00,15.19,11.54,16.77,22.09
2007-10-06 01:00:00,12.35,9.83,16.92,21.46
2007-10-06 02:00:00,10.03,9.23,16.88,22.17
2007-10-06 03:00:00,9.01,8.620000000000001,11.87,24.52
2007-10-06 04:00:00,7.96,9.11,7.23,23.86
2007-10-06 05:00:00,6.33,11.77,9.78,22.46
2007-10-06 06:00:00,7.67,13.4,9.5,19.71
2007-10-06 07:00:00,9.82,12.04,8.4,18.1
2007-10-06 08:00:00,12.6,8.06,7.53,17.53
2007-10-06 09:00:00,13.88,3.54,6.8100000000000005,17.13
2007-10-06 10:00:00,13.21,2.18,6.05,16.14
2007-10-06 11:00:00,9.86,5.03,7.32,15.32
2007-10-06 12:00:00,9.62,1.69,6.05,12.24
2007-10-06 13:00:00,8.53,0.63,6.2,12.3
2007-10-06 14:00:00,6.83,1.58,8.28,8.55
2007-10-06 15:00:00,5.8,0.67,7.86,6.47
2007-10-06 16:00:00,5.0,0.92,8.59,4.11
2007-10-06 17:00:00,5.68,1.58,6.88,3.14
2007-10-06 18:00:00,7.390000000000001,3.78,6.79,3.52
2007-10-06 19:00:00,9.36,4.0,8.26,4.86
2007-10-06 20:00:00,9.77,5.7700000000000005,8.11,6.7
2007-10-06 21:00:00,9.7,6.33,7.04,5.46
2007-10-06 22:00:00,10.91,7.3,6.92,2.74
2007-10-06 23:00:00,12.2,7.36,7.41,2.32
2007-10-07 00:00:00,12.41,6.66,8.18,2.8000000000000003
2007-10-07 01:00:00,12.28,8.040000000000001,8.64,3.34
2007-10-07 02:00:00,13.48,5.66,8.290000000000001,1.39
2007-10-07 03:00:00,13.79,7.66,7.54,4.92
2007-10-07 04:00:00,13.65,9.51,8.65,6.08
2007-10-07 05:00:00,13.34,4.8,8.17,4.7
2007-10-07 06:00:00,13.14,7.81,9.26,2.89
2007-10-07 07:00:00,13.49,6.5600000000000005,9.06,2.96
2007-10-07 08:00:00,13.69,7.22,7.21,4.69
2007-10-07 09:00:00,13.75,5.59,7.07,6.140000000000001
2007-10-07 10:00:00,14.81,4.6000000000000005,6.49,4.1
2007-10-07 11:00:00,15.19,5.59,8.08,3.16
2007-10-07 12:00:00,15.44,6.2700000000000005,11.22,2.6
2007-10-07 13:00:00,13.89,7.67,5.84,2.15
2007-10-07 14:00:00,14.25,9.7,6.2,1.22
2007-10-07 15:00:00,13.9,7.71,14.03,1.12
2007-10-07 16:00:00,15.37,10.08,13.31,0.6
2007-10-07 17:00:00,16.31,10.68,11.21,0.7000000000000001
2007-10-07 18:00:00,16.03,8.96,10.32,1.23
2007-10-07 19:00:00,16.490000000000002,8.88,9.74,1.37
2007-10-07 20:00:00,15.74,8.040000000000001,7.7,2.67
2007-10-07 21:00:00,15.23,6.87,7.930000000000001,2.74
2007-10-07 22:00:00,14.7,6.5600000000000005,7.56,2.29
2007-10-07 23:00:00,14.55,6.5200000000000005,7.12,1.31
2007-10-08 00:00:00,13.75,6.3100000000000005,6.54,0.92
2007-10-08 01:00:00,13.48,6.8100000000000005,4.49,4.08
2007-10-08 02:00:00,14.06,8.49,3.24,4.49
2007-10-08 03:00:00,13.14,7.96,2.45,4.75
2007-10-08 04:00:00,13.58,8.01,3.78,3.19
2007-10-08 05:00:00,12.46,7.640000000000001,2.7,3.36
2007-10-08 06:00:00,12.9,4.79,2.79,3.73
2007-10-08 07:00:00,12.75,4.63,3.1,3.51
2007-10-08 08:00:00,12.53,3.83,2.98,3.59
2007-10-08 09:00:00,12.68,2.96,4.18,3.96
2007-10-08 10:00:00,12.54,2.73,4.17,3.56
2007-10-08 11:00:00,12.43,2.5,5.83,4.26
2007-10-08 12:00:00,12.06,2.0,5.21,5.42
2007-10-08 13:00:00,11.56,1.86,6.42,5.8100000000000005
2007-10-08 14:00:00,11.56,2.02,7.94,4.21
2007-10-08 15:00:00,10.43,2.18,6.0600000000000005,3.11
2007-10-08 16:00:00,10.2,1.51,5.6000000000000005,1.78
2007-10-08 17:00:00,9.68,1.79,6.46,2.37
2007-10-08 18:00:00,9.59,2.51,6.88,3.48
2007-10-08 19:00:00,9.08,3.09,7.01,3.16
2007-10-08 20:00:00,8.16,3.66,6.15,4.67
2007-10-08 21:00:00,7.99,4.92,5.29,5.57
2007-10-08 22:00:00,7.34,4.09,5.42,5.3
2007-10-08 23:00:00,6.86,3.88,5.37,5.91
2007-10-09 00:00:00,6.16,3.95,5.3,6.15
2007-10-09 01:00:00,5.0200000000000005,3.22,5.99,7.03
2007-10-09 02:00:00,4.64,4.74,5.3100000000000005,6.03
2007-10-09 03:00:00,3.76,3.94,5.0200000000000005,4.2700000000000005
2007-10-09 04:00:00,2.76,2.96,4.23,4.73
2007-10-09 05:00:00,1.83,2.16,3.99,4.74
2007-10-09 06:00:00,1.85,1.73,3.27,5.24
2007-10-09 07:00:00,1.98,3.42,3.04,5.5
2007-10-09 08:00:00,2.46,3.09,2.16,4.58
2007-10-09 09:00:00,3.7,3.03,1.54,4.67
2007-10-09 10:00:00,4.91,3.35,1.17,4.54
2007-10-09 11:00:00,4.78,2.35,1.29,4.1
2007-10-09 12:00:00,4.94,2.95,1.25,3.46
2007-10-09 13:00:00,4.5600000000000005,2.03,0.96,2.98
2007-10-09 14:00:00,4.15,1.34,1.11,2.33
2007-10-09 15:00:00,3.82,1.17,0.53,1.8
2007-10-09 16:00:00,3.61,2.54,0.37,0.75
2007-10-09 17:00:00,4.11,0.89,0.94,1.08
2007-10-09 18:00:00,4.03,0.91,3.89,1.1
2007-10-09 19:00:00,4.34,0.46,5.3500000000000005,1.0
2007-10-09 20:00:00,4.66,1.4,5.21,1.69
2007-10-09 21:00:00,4.34,7.21,4.89,1.9
2007-10-09 22:00:00,4.24,9.99,4.68,6.32
2007-10-09 23:00:00,6.25,11.24,3.97,7.17
2007-10-10 00:00:00,7.390000000000001,12.29,5.19,8.35
2007-10-10 01:00:00,8.01,12.85,5.55,8.540000000000001
2007-10-10 02:00:00,7.74,13.37,6.26,6.91
2007-10-10 03:00:00,8.120000000000001,6.38,11.36,5.28
2007-10-10 04:00:00,7.65,4.99,11.0,5.04
2007-10-10 05:00:00,8.23,9.65,8.27,4.99
